-0.0051546213	0.018223407	-0.039824508	-0.04996892	0.06010511	0.04502828	-0.082106814	0.019616395	0.057571836	0.035972144	0.19027394	0.0483852	-0.021994304	0.093660675	0.06019068	-0.001154511
-0.014955645	0.0045123906	-0.03172783	-0.049635727	0.03414343	0.037162773	-0.15723494	0.09054531	0.055199232	0.057121906	0.22479302	0.08873554	-0.07165856	0.03958223	0.059577104	-0.027985249
-0.10218403	-0.10668462	-0.11937233	-0.041216735	-0.03530651	-0.08672797	-0.18342686	0.10670925	0.07818906	0.11248178	0.22775868	0.09681436	-0.118986756	0.09273494	0.1481097	0.06650451
0.40764576	0.18540864	0.16093513	0.19907627	0.40358517	0.17884408	0.2764041	-0.42826852	-0.27944005	-0.31693336	0.0986189	-0.27831534	0.36413494	-0.3038156	-0.43350732	-0.27020794
0.014872766	-0.015250107	0.0015030097	0.06991918	0.07697476	0.04006307	-0.028821908	-0.06337027	0.028971678	-0.031292804	0.12742674	-0.03689532	0.054950826	0.025464924	-0.0053105084	-0.064630926
-0.013347671	-0.026390564	-0.021092664	0.026185637	0.05241662	-0.035406265	-0.07538738	0.0011762222	0.010007716	0.0092657935	0.019716466	0.033529755	-0.021076059	-0.036753014	-0.032430053	-0.013316387
0.35407662	0.31933826	0.17619982	0.2574422	0.35810718	0.28765592	0.3332792	-0.3816823	-0.24807896	-0.28299752	-0.036614534	-0.3707432	0.33124325	-0.299179	-0.40342715	-0.27105933
0.029769162	0.017087378	-0.028525345	0.016658027	0.00982586	0.01603496	-0.081731476	0.032197498	0.017504066	0.05909032	0.09261166	0.027109718	-0.020876462	0.0354695	0.026332045	-0.02379115
0.311511	0.2094044	0.1639894	0.17509209	0.25467458	0.16105224	0.23441707	-0.31671563	-0.248227	-0.20325087	-0.004368701	-0.30827028	0.26536408	-0.29014507	-0.3475388	-0.21400139
0.01755872	-0.03403997	0.028587885	0.008450772	0.07003752	-0.021044198	0.009468781	-0.03232299	-0.045056406	0.053752474	0.056927003	0.04422238	-0.030490726	0.006020521	0.016131261	-0.021428458
0.41604272	0.2866698	0.15802397	0.25638726	0.35920164	0.23587579	0.35401505	-0.33156553	-0.21444729	-0.3179616	-0.10943817	-0.29915905	0.3165565	-0.2675366	-0.33748773	-0.23905557
-0.09319769	-0.06618582	-0.08501747	-0.055521928	-0.06443945	-0.07065707	-0.08801717	0.04469298	0.055189252	0.07423754	0.05678358	0.059724703	-0.09670954	0.06718684	0.079287216	0.045420874
0.22565457	0.12884666	0.06410834	0.20283446	0.2246504	0.15451798	0.12441668	-0.23978806	-0.16393967	-0.15262459	-0.042343978	-0.1400104	0.20733847	-0.18323982	-0.1943142	-0.14459278
-0.2435298	-0.15333574	-0.18741296	-0.18953387	-0.15689854	-0.13291827	-0.2867481	0.2717109	0.21443366	0.21702556	0.25115657	0.25091666	-0.3053643	0.2580468	0.29979116	0.1549333
0.0061060805	0.035893567	-0.013168139	-0.0009230678	-0.010057125	0.0054633627	-0.020459276	0.009301945	0.0021831756	0.059251677	0.082486995	0.026998889	0.026299488	0.022023251	-0.026943542	0.011040038
0.056080822	0.011950149	0.025997812	0.053654682	0.04004067	0.020659916	-0.028712062	-0.088712305	-0.033683814	-0.07303924	0.11366568	-0.010838222	0.036697075	-0.005645889	0.0018114198	-0.07456353
-0.09440583	-0.06568064	-0.101623096	-0.019112673	0.009774707	0.00013371729	-0.07911342	0.014034744	0.05908715	0.07626612	0.12931392	0.049661953	-0.07753273	0.0547759	0.024582798	0.04010336
0.07530856	-0.027016124	0.015751278	0.041214157	0.0506386	-0.046190534	-0.0034883076	-0.057608467	0.0075032813	0.009070694	0.09194227	-0.061004866	0.0414669	0.028429227	-0.026166594	-0.02716212
0.15033539	0.1493716	0.079490885	0.093102165	0.19980143	0.14804177	0.09171608	-0.21131334	-0.1139254	-0.178447	-0.03532175	-0.14445071	0.20652722	-0.18339619	-0.202481	-0.16503341
-0.0114950305	-0.04941276	0.02860161	0.00019353184	-0.041697454	-0.015758073	-0.012517502	0.097510554	0.049837127	0.027119191	0.01688841	0.088865995	-0.054404996	0.034161657	0.049773782	0.030841636
0.12593107	0.07702796	0.10933979	0.08997103	0.0932535	0.12110828	0.07645938	-0.05502165	-0.071145095	-0.047014788	0.031386603	-0.08644794	0.055823274	-0.11764272	-0.03473731	-0.08866368
-0.04728305	-0.006906396	0.022157079	-0.031191548	-0.024663214	-0.049220067	-0.054047473	0.0036395362	0.017870596	0.059510484	0.06502603	0.068170264	-0.03362367	0.002619904	0.019237628	0.04007241
0.038204435	0.03483496	0.040928256	0.060272127	0.050135788	0.027743563	-0.032403186	0.014711067	-0.03107796	0.036513075	0.024133947	0.032653313	-0.016636955	0.04361651	-0.019225417	-0.0242689
0.31950998	0.22853938	0.23410816	0.30034268	0.2903856	0.23498872	0.27629074	-0.35178298	-0.22876042	-0.3289405	-0.17887563	-0.27669305	0.37734255	-0.2663852	-0.27156988	-0.27642706
